,Time,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Healthcare,Financials,IT,Telecom Services,Utilities,Energy.1,Materials.1,Industrials.1,Consumer Discretionary.1,Consumer Staples.1,Healthcare.1,Financials.1,IT.1,Telecom Services.1,Utilities.1,Energy.2,Materials.2,Industrials.2,Consumer Discretionary.2,Consumer Staples.2,Healthcare.2,Financials.2,IT.2,Telecom Services.2,Utilities.2,Energy.3,Materials.3,Industrials.3,Consumer Discretionary.3,Consumer Staples.3,Healthcare.3,Financials.3,IT.3,Telecom Services.3,Utilities.3,Energy.4,Materials.4,Industrials.4,Consumer Discretionary.4,Consumer Staples.4,Healthcare.4,Financials.4,IT.4,Telecom Services.4,Utilities.4,Energy.5,Materials.5,Industrials.5,Consumer Discretionary.5,Consumer Staples.5,Healthcare.5,Financials.5,IT.5,Telecom Services.5,Utilities.5
420,2014-11-27,7.7,7.93,8.6,12.49,15.15,20.67,5.92,15.69,5.13,7.01,2616072526.0,8710177078.0,13905633859.0,5742185776.0,2864206443.0,1595552451.0,15274870175.0,3898789272.0,362788461.0,2516972206.0,12.61,45.7,27.66,23.59,28.03,42.85,7.16,66.71,25.83,15.73,1.29,2.18,2.31,2.87,3.4,4.73,1.21,4.71,1.49,2.03,0.59,1.15,1.19,1.22,1.76,4.81,1.9,4.48,0.39,1.85,27.2,-93.28,-18.58,42.27,146.03,625.25,2.37,50.7,23.57,117.31
421,2014-11-28,7.8,7.95,8.65,12.48,15.11,20.59,6.2,15.75,5.24,6.99,3003125326.0,9715872278.0,16746261960.0,6212757125.0,2655253507.0,1548545661.0,22372705500.0,4415762618.0,700824417.0,2570135542.0,12.76,45.79,27.84,23.59,27.97,42.69,7.52,67.01,26.35,15.68,1.3,2.18,2.32,2.86,3.39,4.71,1.27,4.73,1.52,2.02,0.6,1.15,1.2,1.22,1.75,4.79,2.0,4.5,0.4,1.84,27.51,-93.47,-18.7,42.27,145.67,622.81,2.49,50.93,24.05,116.96
422,2014-12-01,7.87,7.95,8.59,12.41,15.32,20.6,6.18,15.61,5.2,7.0,3483073009.0,10303284583.0,14850963335.0,5881334170.0,3107401654.0,1509138473.0,19657843826.0,4382054161.0,730304028.0,2856249174.0,12.87,45.76,27.67,23.48,28.31,42.64,7.51,66.29,26.11,15.71,1.31,2.18,2.31,2.85,3.43,4.71,1.27,4.68,1.51,2.02,0.6,1.15,1.19,1.21,1.77,4.79,2.0,4.45,0.4,1.84,27.76,-93.39,-18.59,42.07,147.48,622.19,2.49,50.38,23.82,117.11
423,2014-12-02,8.06,8.05,8.72,12.59,15.44,20.77,6.53,15.79,5.4,7.16,2931595842.0,9118123468.0,14080469693.0,5247955014.0,2875075774.0,1363399200.0,20356827392.0,3981140627.0,526530564.0,3417047768.0,13.2,46.29,28.07,23.81,28.59,43.0,7.94,67.01,27.09,16.05,1.35,2.21,2.34,2.89,3.46,4.75,1.34,4.73,1.57,2.07,0.62,1.16,1.21,1.23,1.79,4.83,2.11,4.5,0.41,1.88,28.47,-94.49,-18.85,42.65,148.94,627.4,2.63,50.92,24.72,119.66
424,2014-12-03,8.14,8.27,8.8,12.84,15.69,20.86,6.49,15.94,5.4,7.28,4080139350.0,14942682084.0,17395897216.0,7886372546.0,3831359001.0,1890871066.0,24352293255.0,5344476203.0,643324819.0,4257128510.0,13.33,47.58,28.33,24.24,29.02,43.18,7.87,67.25,27.11,16.29,1.36,2.27,2.36,2.94,3.51,4.77,1.32,4.78,1.57,2.1,0.62,1.19,1.22,1.25,1.82,4.85,2.09,4.56,0.41,1.91,28.74,-96.95,-19.04,43.45,151.17,630.06,2.61,52.02,24.74,121.47
425,2014-12-04,8.87,8.43,8.95,13.05,16.04,21.16,6.87,16.24,5.75,7.45,5430264326.0,13157635437.0,17099596659.0,7488543490.0,3512844479.0,2211492572.0,21693562042.0,5096214339.0,801340963.0,3781561657.0,14.5,48.48,28.8,24.63,29.6,43.77,8.32,68.47,28.78,16.65,1.48,2.31,2.4,2.99,3.59,4.83,1.4,4.86,1.66,2.14,0.68,1.22,1.24,1.27,1.85,4.91,2.21,4.64,0.44,1.95,31.27,-98.78,-19.36,44.15,170.13,638.6,2.76,52.97,26.27,124.16
426,2014-12-05,9.27,8.14,8.87,12.82,15.63,20.77,7.14,15.96,5.67,7.33,6180078721.0,13457855137.0,20762416731.0,8473922150.0,3808898579.0,2318473593.0,28505875234.0,6230103817.0,873414385.0,4348380631.0,15.08,46.82,28.46,24.18,28.86,42.84,8.7,67.55,28.36,16.35,1.54,2.23,2.37,2.93,3.49,4.73,1.46,4.8,1.64,2.11,0.71,1.18,1.23,1.25,1.8,4.81,2.31,4.58,0.43,1.92,32.52,-95.39,-19.13,43.34,170.81,674.55,2.88,52.27,25.88,121.97
427,2014-12-08,9.39,8.27,9.22,12.99,15.74,20.71,7.39,15.9,6.07,7.64,4456813841.0,11578018121.0,21129314577.0,7526608993.0,3092786900.0,2125336504.0,25217326744.0,5527413578.0,819990922.0,4313507743.0,15.24,47.46,29.52,24.43,29.02,42.62,9.03,67.48,30.22,17.03,1.56,2.26,2.46,2.96,3.51,4.7,1.52,4.79,1.75,2.19,0.71,1.19,1.28,1.26,1.81,4.79,2.4,4.57,0.46,2.0,32.86,-96.69,-19.85,43.79,171.76,671.06,2.99,52.21,27.58,127.12
428,2014-12-09,8.7,8.0,8.87,12.56,15.4,20.13,6.84,15.07,5.66,7.35,5205641692.0,16488753714.0,29016798016.0,9963700170.0,4368589833.0,2328389056.0,30149790583.0,6530381796.0,1062056981.0,6058298433.0,14.13,45.91,28.42,23.63,28.37,41.39,8.34,63.88,28.18,16.37,1.44,2.19,2.37,2.86,3.43,4.57,1.4,4.54,1.63,2.11,0.66,1.16,1.23,1.22,1.77,4.65,2.22,4.33,0.43,1.92,30.48,-93.45,-19.11,42.36,167.94,651.64,2.76,49.44,25.72,122.2
429,2014-12-10,8.76,8.28,9.26,13.13,15.98,20.77,6.98,15.55,5.78,7.75,2706228684.0,10450928242.0,18795338706.0,7202731499.0,2814204129.0,1637243091.0,21832438066.0,4156922694.0,603755886.0,3887298716.0,14.25,47.49,29.68,24.68,29.43,42.66,8.51,66.01,28.84,17.25,1.45,2.27,2.47,2.99,3.56,4.71,1.43,4.68,1.67,2.22,0.67,1.2,1.28,1.28,1.84,4.79,2.26,4.48,0.44,2.02,30.73,-96.68,-19.95,44.24,174.24,671.67,2.82,51.08,26.32,128.77
430,2014-12-11,8.62,8.46,9.41,13.18,16.01,20.84,6.8,15.7,5.69,7.94,2506012299.0,12179141769.0,19722738827.0,6842482032.0,2954036922.0,1519871427.0,16788371643.0,4087001376.0,419706571.0,4661060476.0,14.05,48.55,30.23,24.8,29.48,42.85,8.29,66.53,28.39,17.66,1.43,2.32,2.52,3.0,3.57,4.73,1.39,4.71,1.64,2.27,0.66,1.23,1.31,1.28,1.84,4.81,2.2,4.51,0.43,2.07,30.31,-98.84,-20.27,44.47,174.53,674.59,2.75,51.48,25.91,131.81
431,2014-12-12,8.65,8.5,9.49,13.22,16.11,20.94,6.83,15.99,5.8,7.94,2270076697.0,10719156722.0,17035402963.0,5355546857.0,2502489328.0,1351498553.0,14374098667.0,3743652970.0,355539771.0,3464482123.0,14.1,48.86,30.5,24.89,29.69,43.1,8.31,67.77,28.95,17.67,1.44,2.33,2.54,3.01,3.59,4.75,1.39,4.8,1.67,2.28,0.66,1.23,1.32,1.29,1.86,4.84,2.21,4.59,0.44,2.07,30.41,-99.47,-20.46,44.63,175.77,678.57,2.75,52.43,26.42,131.87
432,2014-12-15,8.58,8.52,9.65,13.41,16.35,21.36,6.81,16.38,5.76,8.0,2130749366.0,9393033116.0,18849337913.0,5977353737.0,2448978716.0,1860602026.0,12611749356.0,4205580694.0,428213094.0,3074430203.0,14.0,49.08,31.1,25.19,30.14,43.96,8.26,69.5,28.78,17.77,1.43,2.34,2.59,3.05,3.65,4.85,1.39,4.92,1.66,2.29,0.66,1.24,1.34,1.3,1.89,4.94,2.2,4.71,0.44,2.09,30.19,-99.92,-20.85,45.17,178.45,692.23,2.74,53.77,26.26,132.66
433,2014-12-16,8.85,8.56,9.68,13.37,16.19,21.26,7.19,16.3,5.88,8.08,3219038664.0,9543063606.0,18001275897.0,5668853624.0,2256534363.0,1549911380.0,18580356413.0,3704719634.0,538284866.0,3529826594.0,14.43,49.29,31.21,25.1,29.85,43.76,8.69,69.17,29.33,17.92,1.47,2.35,2.6,3.04,3.61,4.83,1.46,4.9,1.7,2.31,0.68,1.25,1.35,1.3,1.87,4.92,2.31,4.69,0.45,2.1,31.13,-100.34,-20.93,44.99,176.68,689.04,2.88,53.52,26.77,133.79
434,2014-12-17,8.93,8.44,9.65,13.22,15.92,20.9,7.49,16.15,5.83,8.05,2947725406.0,9779578419.0,18165948978.0,6242699527.0,2392151433.0,1467384237.0,27933025442.0,3934361299.0,508036911.0,3553786816.0,14.54,48.56,31.18,24.85,29.33,43.01,9.08,68.71,29.06,17.87,1.48,2.31,2.6,3.01,3.55,4.75,1.52,4.85,1.68,2.3,0.68,1.23,1.35,1.29,1.83,4.83,2.41,4.66,0.44,2.1,31.36,-98.86,-20.91,44.54,173.6,677.25,3.01,53.16,26.52,133.4
435,2014-12-18,8.97,8.47,9.85,13.18,15.95,20.74,7.3,16.18,5.93,8.1,2547614019.0,8491177456.0,18391542971.0,4697538601.0,1994583286.0,1144593633.0,17365926829.0,3315132873.0,530796549.0,3190324469.0,14.61,48.74,31.83,24.72,29.38,42.64,8.86,68.9,29.52,17.98,1.49,2.32,2.65,2.99,3.55,4.7,1.48,4.86,1.71,2.32,0.68,1.23,1.38,1.28,1.84,4.79,2.35,4.67,0.45,2.11,31.51,-99.23,-21.34,44.33,173.94,671.28,2.93,53.31,26.94,134.24
436,2014-12-19,9.28,8.56,10.09,13.05,15.91,20.42,7.33,15.88,6.17,8.38,3935907451.0,11608822674.0,22939575764.0,5303156605.0,2384458167.0,1265102657.0,16548351576.0,3576282085.0,748940392.0,4846423955.0,15.09,49.12,32.62,24.53,29.25,41.92,8.94,67.68,30.65,18.57,1.54,2.34,2.72,2.96,3.54,4.63,1.5,4.77,1.77,2.39,0.71,1.24,1.41,1.27,1.83,4.71,2.38,4.59,0.47,2.18,32.54,-100.0,-21.87,43.98,173.17,660.04,2.96,52.37,27.97,138.69
437,2014-12-22,9.55,8.43,9.69,12.66,15.94,19.65,7.55,14.94,6.05,8.65,5475948167.0,13961588498.0,24765816203.0,6152059868.0,3490674372.0,1470638931.0,24926818112.0,4273368376.0,802348752.0,6800449270.0,15.51,48.25,31.23,23.76,29.24,40.32,9.28,63.94,30.0,19.28,1.58,2.3,2.6,2.87,3.52,4.45,1.56,4.51,1.73,2.48,0.73,1.22,1.35,1.23,1.83,4.53,2.47,4.33,0.46,2.26,33.46,-98.23,-20.94,42.6,173.09,634.75,3.08,49.47,27.38,144.08
438,2014-12-23,9.02,8.18,9.33,12.6,15.9,19.53,7.38,14.69,5.77,8.26,2909871941.0,8502860271.0,15149049439.0,4527755127.0,2455916241.0,1022323651.0,17031285102.0,3015333588.0,448143319.0,5390595743.0,14.69,46.89,30.18,23.67,29.19,40.1,9.04,62.89,28.68,18.37,1.5,2.23,2.51,2.86,3.51,4.42,1.51,4.43,1.66,2.37,0.69,1.18,1.3,1.23,1.83,4.5,2.4,4.26,0.44,2.16,31.68,-95.45,-20.24,42.44,172.76,631.24,2.99,48.66,26.17,137.28
439,2014-12-24,8.8,8.21,9.33,12.62,15.89,19.78,7.06,15.0,5.67,8.35,2369788674.0,7448334855.0,12807960760.0,4347272981.0,2295971652.0,950923095.0,14779412344.0,2712286748.0,447528739.0,4824081877.0,14.35,47.16,30.16,23.74,29.24,40.69,8.63,64.17,28.19,18.6,1.46,2.24,2.51,2.87,3.51,4.48,1.45,4.52,1.63,2.39,0.67,1.19,1.3,1.23,1.83,4.57,2.29,4.35,0.43,2.18,30.94,-95.99,-20.22,42.56,173.1,640.51,2.86,49.65,25.73,138.98
440,2014-12-25,9.07,8.38,9.68,12.76,16.03,19.88,7.36,15.22,5.82,8.51,2173727801.0,7111146914.0,14430968200.0,4098868565.0,1842319351.0,957957454.0,14604576609.0,2561239681.0,372011572.0,4320505110.0,14.78,48.05,31.31,24.01,29.47,41.02,9.03,64.97,28.92,19.0,1.51,2.29,2.61,2.9,3.54,4.47,1.51,4.57,1.67,2.44,0.69,1.21,1.35,1.24,1.84,4.61,2.4,4.4,0.44,2.23,31.87,-97.81,-21.0,43.05,174.43,645.74,2.99,50.26,26.39,141.94
441,2014-12-26,9.3,8.46,9.82,12.91,16.11,19.99,7.74,15.22,5.94,8.57,2500788190.0,7717104333.0,18480098452.0,4703802015.0,1935891269.0,1010686836.0,19096615537.0,2815649306.0,430387462.0,4454792728.0,15.13,48.48,31.73,24.28,29.6,41.24,9.48,64.96,29.5,19.13,1.54,2.31,2.64,2.93,3.56,4.49,1.59,4.57,1.71,2.45,0.71,1.22,1.37,1.26,1.85,4.63,2.52,4.4,0.45,2.24,32.63,-98.69,-21.28,43.52,175.24,649.23,3.14,50.25,26.93,142.92
442,2014-12-29,9.39,8.4,9.83,12.82,16.02,19.66,7.82,14.82,5.98,8.6,3184729678.0,8595505922.0,18715733560.0,5557515329.0,2520614247.0,1272034745.0,22564707332.0,3362572494.0,559876273.0,4639766201.0,15.27,48.07,31.73,24.06,29.45,40.5,9.58,62.9,29.66,19.16,1.56,2.29,2.64,2.89,3.54,4.41,1.6,4.42,1.71,2.46,0.71,1.21,1.37,1.24,1.84,4.55,2.55,4.26,0.45,2.25,32.93,-97.85,-21.31,43.13,174.33,637.63,3.18,48.66,27.07,143.24
443,2014-12-30,9.42,8.3,9.61,12.54,15.89,19.64,7.97,14.52,5.95,8.31,2210433517.0,7385808430.0,13226970660.0,4507671341.0,1950196411.0,1219778400.0,18538208343.0,3134257253.0,429077291.0,3578822662.0,15.28,47.48,31.07,23.55,29.2,40.3,9.79,61.72,29.49,18.58,1.56,2.26,2.59,2.83,3.5,4.39,1.64,4.34,1.7,2.37,0.72,1.2,1.34,1.22,1.83,4.53,2.6,4.19,0.45,2.18,32.95,-96.66,-20.88,42.22,172.83,597.07,3.25,47.9,26.92,138.89
444,2014-12-31,9.7,8.37,9.73,12.71,16.03,19.77,8.2,14.61,6.07,8.51,2547919491.0,6576724850.0,12983338621.0,3798239127.0,1810985257.0,1016621226.0,20519864565.0,2640952015.0,549299440.0,3986998868.0,15.71,47.91,31.55,23.86,29.48,40.82,10.08,62.18,30.02,19.08,1.6,2.28,2.61,2.86,3.54,4.41,1.69,4.37,1.74,2.43,0.74,1.21,1.37,1.23,1.84,4.58,2.68,4.22,0.46,2.24,33.88,-97.54,-21.18,42.67,174.52,604.68,3.35,48.33,27.4,142.6
445,2015-01-05,10.62,8.69,9.89,13.21,16.64,19.93,8.4,14.65,6.39,8.8,5606743415.0,11299082423.0,16129638501.0,5879068078.0,2627878574.0,1271262729.0,22387096344.0,3524939631.0,883467352.0,5211477663.0,17.39,49.69,32.01,24.73,30.51,41.09,10.33,61.98,31.59,19.69,1.76,2.36,2.65,2.96,3.66,4.44,1.73,4.35,1.83,2.5,1.07,1.38,1.32,1.22,1.77,4.21,2.35,3.56,0.51,2.33,15.17,-134.49,-18.87,38.49,35.37,134.67,3.02,-38.14,-48.26,37.43
446,2015-01-06,10.49,8.67,10.09,13.53,16.72,20.55,8.32,15.1,6.36,8.76,5570731544.0,9895251361.0,17695482896.0,5945821932.0,2502030149.0,1838830824.0,19064943689.0,3933243082.0,635968788.0,4113434058.0,17.23,49.61,32.62,25.32,30.74,42.42,10.26,63.93,31.52,19.63,1.74,2.36,2.7,3.03,3.69,4.57,1.71,4.48,1.82,2.5,1.06,1.37,1.35,1.25,1.78,4.34,2.33,3.67,0.51,2.32,15.04,-134.29,-19.23,39.43,35.64,139.02,3.01,-39.34,-48.15,37.31
447,2015-01-07,10.87,8.74,10.1,13.47,16.57,20.38,8.32,15.05,6.52,8.77,3380582410.0,8946946703.0,13862445036.0,4444784316.0,2051104583.0,1091903392.0,14973268660.0,2989518515.0,659423084.0,3525598047.0,17.8,49.98,32.75,25.2,30.48,42.04,10.24,63.64,32.26,19.69,1.79,2.38,2.71,3.01,3.66,4.53,1.7,4.46,1.86,2.51,1.09,1.38,1.35,1.25,1.77,4.3,2.33,3.66,0.52,2.33,15.54,-135.28,-19.31,39.25,35.34,137.8,3.0,-39.16,-49.29,37.46
448,2015-01-08,10.65,8.61,9.94,13.39,16.57,20.41,8.02,15.15,6.23,8.52,3554353094.0,7695201583.0,13934296712.0,4604053832.0,2351550009.0,1109661543.0,13287055876.0,3047492843.0,589111103.0,3274368754.0,17.45,49.21,32.26,25.12,30.5,42.12,9.87,64.11,30.86,19.16,1.76,2.34,2.67,3.0,3.66,4.54,1.64,4.49,1.78,2.44,1.07,1.36,1.33,1.24,1.77,4.31,2.24,3.68,0.5,2.27,15.23,-133.19,-19.02,39.11,35.36,138.03,2.89,-39.45,-47.15,36.47
449,2015-01-09,10.47,8.51,9.85,13.28,16.4,20.3,8.11,15.17,6.16,8.36,2888692591.0,7187291110.0,13908690684.0,4471935328.0,2254560044.0,1072720034.0,17979146627.0,3369276723.0,565215088.0,2942761581.0,17.15,48.69,31.95,24.92,30.16,41.92,9.99,64.29,30.56,18.81,1.73,2.32,2.65,2.98,3.62,4.52,1.66,4.48,1.77,2.4,1.05,1.35,1.32,1.23,1.75,4.29,2.27,3.69,0.49,2.23,14.97,-131.8,-18.9,38.81,34.97,137.38,2.92,-39.48,-46.69,35.8
450,2015-01-12,10.13,8.36,9.59,13.35,16.23,20.31,8.03,15.29,6.01,8.1,2084776161.0,6452310190.0,11578082643.0,3881372485.0,1933060474.0,1026290524.0,12424580752.0,3003970447.0,444177691.0,2553812603.0,16.6,47.81,31.15,25.02,29.85,41.9,9.87,64.88,29.79,18.16,1.67,2.27,2.58,2.99,3.58,4.52,1.64,4.52,1.72,2.31,1.02,1.32,1.29,1.24,1.73,4.29,2.25,3.72,0.48,2.15,14.49,-129.44,-18.43,38.97,34.62,137.32,2.89,-39.84,-45.52,34.58
451,2015-01-13,10.14,8.41,9.7,13.58,16.26,20.57,7.97,15.73,6.06,8.13,1388836275.0,4999513597.0,8758814792.0,3374197631.0,1392231210.0,1065298887.0,8444354492.0,3770756780.0,255216936.0,1633834537.0,16.61,48.08,31.48,25.46,29.93,42.48,9.83,66.8,30.1,18.23,1.67,2.29,2.61,3.04,3.59,4.58,1.63,4.65,1.74,2.32,1.02,1.33,1.3,1.26,1.74,4.35,2.24,3.83,0.48,2.16,14.5,-130.16,-18.62,39.63,34.72,139.26,2.88,-41.02,-45.98,34.7
452,2015-01-14,9.94,8.3,9.63,13.4,16.05,20.56,8.06,15.65,5.96,8.11,1447776467.0,5210503507.0,8364570401.0,3065173682.0,1426120965.0,1352828186.0,10275363485.0,3049071455.0,260714818.0,1487571559.0,16.3,47.43,31.18,25.12,29.6,42.43,9.95,66.33,29.6,18.24,1.64,2.26,2.58,3.0,3.54,4.57,1.65,4.62,1.71,2.32,1.0,1.31,1.29,1.24,1.72,4.34,2.26,3.8,0.48,2.16,14.22,-128.37,-18.45,39.11,34.34,139.09,2.92,-40.74,-45.23,34.73
453,2015-01-15,10.58,8.41,9.84,13.5,16.21,20.56,8.42,15.67,6.15,8.22,1782012264.0,5104230806.0,9757821674.0,2971665101.0,1265700181.0,1035345142.0,13541931418.0,2535497465.0,330803276.0,1986734916.0,17.28,48.28,31.83,25.29,29.86,42.42,10.41,66.42,30.52,18.67,1.74,2.28,2.64,3.01,3.58,4.57,1.73,4.62,1.76,2.37,1.06,1.33,1.32,1.25,1.73,4.35,2.37,3.81,0.49,2.21,15.09,-130.1,-18.84,39.33,34.64,139.1,3.05,-40.79,-46.62,35.55
454,2015-01-16,10.74,8.52,9.95,13.64,16.35,20.74,8.49,16.15,6.26,8.26,2101098804.0,6332197117.0,11449293785.0,3979029204.0,1644026537.0,1077332863.0,15092516050.0,3745925008.0,357799868.0,2246008604.0,17.54,48.94,32.2,25.54,30.18,42.8,10.51,68.3,31.06,18.55,1.77,2.31,2.67,3.04,3.61,4.62,1.74,4.75,1.79,2.37,1.07,1.35,1.33,1.26,1.75,4.39,2.39,3.92,0.5,2.23,15.31,-131.86,-19.05,39.72,35.0,140.41,3.08,-41.95,-47.45,35.74
455,2015-01-19,9.76,8.08,9.36,13.03,15.65,20.4,7.7,15.86,5.8,7.65,2845554100.0,8563179027.0,14431761589.0,5384919551.0,2318269962.0,1802228458.0,15403900436.0,4708553404.0,539109854.0,2983974492.0,15.97,46.49,30.33,24.5,28.99,42.23,9.51,67.27,28.76,17.2,1.61,2.19,2.51,2.92,3.47,4.55,1.58,4.67,1.66,2.2,0.98,1.28,1.26,1.21,1.68,4.33,2.17,3.86,0.46,2.06,13.94,-125.19,-17.95,38.11,33.61,138.56,2.79,-41.31,-43.94,33.14
456,2015-01-20,10.01,8.31,9.68,13.49,16.05,21.06,7.68,16.64,5.99,7.81,1975802773.0,6558677619.0,12022639733.0,4649762938.0,1883500218.0,1691030731.0,16684201056.0,5008859706.0,412342223.0,2269596340.0,16.36,48.0,31.35,25.23,29.81,43.64,9.48,70.36,29.73,17.57,1.65,2.26,2.6,3.01,3.56,4.71,1.58,4.89,1.72,2.25,1.0,1.32,1.3,1.25,1.73,4.47,2.16,4.04,0.48,2.11,14.28,-129.22,-18.55,39.49,34.53,143.19,2.79,-43.26,-45.43,33.85
457,2015-01-21,10.58,8.55,10.0,13.86,16.41,21.41,8.18,16.84,6.18,8.07,2441958677.0,8035750705.0,14588174867.0,5770717084.0,2262820591.0,1778795951.0,18548602717.0,4996884904.0,441320264.0,2607696603.0,17.32,49.42,32.31,25.88,30.49,44.2,10.11,71.23,30.61,18.13,1.74,2.33,2.68,3.09,3.64,4.77,1.68,4.94,1.77,2.32,1.06,1.36,1.34,1.29,1.77,4.54,2.3,4.09,0.49,2.17,15.06,-133.05,-19.27,38.12,35.32,145.41,2.97,-43.79,-46.76,34.93
458,2015-01-22,10.58,8.72,10.12,13.98,16.52,21.51,8.2,17.07,6.18,8.12,2184365832.0,9576588376.0,13109856865.0,5140782573.0,2322222577.0,1549040147.0,13097623483.0,4613013215.0,286678483.0,2152573896.0,17.34,50.31,32.69,26.07,30.67,44.7,10.11,72.12,30.61,18.2,1.74,2.38,2.71,3.12,3.67,4.83,1.68,5.01,1.77,2.33,1.06,1.39,1.36,1.3,1.78,4.59,2.3,4.15,0.49,2.19,15.08,-138.92,-19.5,36.58,35.53,147.07,2.97,-45.25,-46.77,35.11
459,2015-01-23,10.64,8.67,10.06,13.83,16.37,21.32,8.29,16.71,6.2,8.1,2157492516.0,9115256573.0,12865684144.0,4781079309.0,2188835041.0,1486015405.0,14914120158.0,4574706088.0,343359354.0,2264093189.0,17.44,50.02,32.53,25.86,30.39,44.27,10.2,70.45,30.71,18.17,1.75,2.36,2.7,3.1,3.63,4.78,1.7,4.89,1.77,2.33,1.07,1.38,1.35,1.29,1.76,4.55,2.33,4.05,0.49,2.18,15.17,-138.12,-19.45,36.18,35.2,145.66,3.0,-44.52,-46.92,35.03
460,2015-01-26,10.82,8.87,10.26,14.1,16.67,21.74,8.28,17.13,6.3,8.22,1683845899.0,8556955026.0,11532988541.0,5453116913.0,2100264119.0,1428356478.0,12187791280.0,4171172819.0,241273787.0,2224037111.0,17.71,51.1,33.16,26.41,30.94,45.11,10.32,71.94,31.21,18.41,1.78,2.41,2.75,3.15,3.7,4.87,1.71,5.0,1.8,2.36,1.08,1.41,1.38,1.32,1.79,4.64,2.35,4.15,0.5,2.21,15.4,-141.1,-19.87,36.87,35.84,148.41,2.95,-46.51,-47.68,35.5
461,2015-01-27,10.51,8.88,10.34,14.22,16.68,21.78,8.13,17.21,6.23,8.17,1977265094.0,9202678934.0,15096568461.0,6808420272.0,2485408851.0,1660878817.0,13041459501.0,4365854409.0,374663454.0,2425636212.0,17.23,51.17,33.41,26.56,30.97,45.26,10.11,72.35,31.05,18.34,1.73,2.42,2.77,3.18,3.7,4.88,1.68,5.04,1.78,2.34,1.05,1.41,1.39,1.33,1.79,4.65,2.3,4.17,0.5,2.2,14.99,-142.12,-20.23,37.06,35.87,148.89,2.89,-46.82,-47.44,35.36
462,2015-01-28,10.24,8.79,10.23,14.14,16.53,21.68,8.01,17.09,6.09,8.1,1632225897.0,6816168845.0,13080236819.0,5708539913.0,1976764902.0,1414937382.0,10015323342.0,3942825475.0,268155049.0,1870841070.0,16.83,50.65,33.05,26.4,30.71,44.82,9.94,71.88,30.38,18.19,1.69,2.39,2.74,3.17,3.67,4.89,1.65,5.0,1.74,2.32,1.03,1.4,1.37,1.33,1.78,4.63,2.27,4.15,0.49,2.18,14.64,-140.7,-20.05,36.88,35.56,148.32,2.85,-46.52,-46.41,35.06
463,2015-01-29,10.05,8.75,10.19,13.99,16.36,21.35,7.84,17.06,6.03,8.17,1828362283.0,6979553224.0,10785980987.0,4303019234.0,1536254394.0,1056703377.0,9573341517.0,3597841469.0,249488938.0,2997068084.0,16.56,50.4,32.97,26.11,30.39,44.22,9.74,71.93,30.06,18.36,1.66,2.38,2.73,3.13,3.63,4.82,1.62,4.99,1.72,2.34,1.01,1.39,1.37,1.31,1.76,4.57,2.23,4.14,0.48,2.2,14.4,-143.07,-19.96,36.5,35.19,146.35,2.79,-46.41,-45.93,35.4
464,2015-01-30,9.82,8.67,9.95,13.85,16.33,21.22,7.76,16.75,6.05,8.14,1505391071.0,6088834572.0,10519880416.0,4604302835.0,1591334388.0,1029781076.0,8762766929.0,3420608002.0,220782401.0,3232161011.0,16.19,49.97,32.26,25.86,30.31,43.92,9.61,70.85,30.18,18.39,1.63,2.36,2.67,3.11,3.62,4.79,1.6,4.85,1.73,2.33,0.99,1.38,1.34,1.3,1.76,4.54,2.2,4.08,0.49,2.2,14.08,-141.84,-19.52,36.16,35.1,145.34,2.76,-45.72,-46.11,35.27
465,2015-02-02,9.52,8.59,9.74,13.75,16.13,21.22,7.49,16.9,5.96,7.89,1425787270.0,5992170798.0,8845519512.0,4088144394.0,1967617269.0,965059109.0,9396154740.0,2900413452.0,216181625.0,2277854681.0,15.75,49.6,31.57,25.76,30.95,43.79,9.28,71.0,29.74,17.83,1.58,2.34,2.61,3.09,3.59,4.78,1.54,4.88,1.7,2.26,0.96,1.37,1.31,1.3,1.74,4.54,2.12,4.1,0.48,2.13,13.7,-140.62,-19.1,36.02,34.73,145.39,2.67,-46.02,-45.43,34.21
466,2015-02-03,9.85,8.71,9.91,14.03,16.31,21.44,7.74,17.4,6.03,7.99,1704128730.0,5356912669.0,8612919539.0,4477109754.0,1638104034.0,1036727653.0,10249947795.0,3996503142.0,237762755.0,1830733492.0,16.26,50.26,32.12,26.3,31.34,44.53,9.58,73.11,30.09,18.07,1.63,2.37,2.65,3.15,3.63,4.83,1.59,5.02,1.72,2.29,0.99,1.39,1.33,1.32,1.76,4.59,2.19,4.22,0.48,2.16,14.15,-142.54,-19.44,36.77,35.11,147.03,2.75,-47.36,-45.97,34.66
467,2015-02-04,9.68,8.73,9.91,13.94,16.21,21.24,7.61,17.43,5.99,7.99,1826257712.0,6498889720.0,9687506491.0,4564056044.0,1424232095.0,1019405718.0,9124631703.0,3739978563.0,256501577.0,2100859228.0,15.99,50.41,32.18,26.17,31.14,44.13,9.42,73.29,29.9,18.03,1.61,2.38,2.66,3.14,3.6,4.79,1.57,5.02,1.71,2.29,0.98,1.39,1.34,1.32,1.74,4.55,2.15,4.23,0.48,2.15,13.91,-142.82,-19.47,36.61,34.89,145.71,2.71,-47.45,-45.68,34.59
