0,ipo_date,ipo_price,ipo_amount,industry_pe,ipo_expense,ipo_subbydistr,undrtype,ipo_leadundr,ipo_auditor,ipo_date_pct,ipo_pct_5,ipo_pct_10,ipo_pct_15,ipo_pct_20,pe_ttm,pb_lf,ps_ttm,pcf_of
600176.SH,1999-04-22,3.05,70000000,0,13430000,0,余额包销,广发证券有限责任公司,北京京都会计师事务所有限责任公司,87.86885246,-2.26876092,-3.490401506,-12.56544495,-5.061081886,0,0,0,0
600177.SH,1998-11-19,10.92,55000000,0,10891890,0,余额包销,申万宏源证券有限公司,大华会计师事务所,138.0952381,-6.115384579,-11.53846169,-11.73076916,-16.80769157,0,0,0,0
600178.SH,1998-10-14,7,82000000,0,15051125,0,余额包销,国信证券有限公司,陕西岳华会计师事务所,50.71428571,-4.549763203,-1.611374378,-1.516587734,6.91943121,0,0,0,0
600179.SH,1998-11-04,3.91,100000000,0,17000000,0,余额包销,国泰证券有限公司,哈尔滨会计师事务所,46.80306905,11.32404137,6.445992947,5.226480961,3.832752705,0,0,0,0
600180.SH,1998-07-03,5.2,32000000,0,8000000,0,余额包销,广东证券公司,山东烟台会计师事务所,224.6153846,0.414691955,1.244075775,-0.414691955,-4.502369881,0,0,0,0
600182.SH,1999-05-07,3.36,120000000,0,16800000,0,余额包销,申万宏源证券有限公司,黑龙江会计师事务所,59.22619048,-13.64486027,-10.65420532,-6.168224335,-8.411214828,0,0,0,0
600183.SH,1998-10-28,4.18,85000000,0,11050000,0,余额包销,广东证券公司,广州会计师事务所,76.79425837,17.99729347,24.49255753,17.99729347,21.92151642,0,0,0,0
600184.SH,2003-11-06,6.14,30000000,0,9570700,313268,余额包销,西部证券股份有限公司,中勤万信会计师事务所有限公司,74.42996743,-17.83379936,-16.80672264,-15.21942139,-12.88515377,0,0,0,0
600185.SH,1999-06-11,4.68,68000000,0,11210972.48,0,余额包销,海通证券有限公司,西安希格玛会计师事务所,296.7948718,16.31663895,17.44749641,14.59343052,8.562196732,0,0,0,0
600186.SH,1998-08-25,7.01,100000000,0,21000000,0,余额包销,光大证券有限责任公司,亚太会计师事务所,45.79172611,-9.491193771,-7.045009613,-7.534246445,-8.317025185,0,0,0,0
600187.SH,1998-11-11,4.57,50000000,0,11500000,0,余额包销,国泰证券有限公司,哈尔滨会计师事务所,175.4923414,-1.032565475,-6.354249477,-9.531373978,-10.48451138,0,0,0,0
600188.SH,1998-07-01,3.37,80000000,0,10078000,0,余额包销,君安证券有限责任公司,沪江德勤会计师事务所,128.189911,-7.672301769,-7.542262554,-5.591677666,-2.860858202,0,0,0,0
600189.SH,1998-10-07,5.35,85000000,0,14813640,0,余额包销,广发证券有限责任公司,吉林会计师事务所,51.77570093,-0.862068951,-3.448275805,-3.078817844,-2.093595982,0,0,0,0
600190.SH,1999-06-09,4.05,60000000,0,9000000,0,余额包销,广发证券有限责任公司,0,123.9506173,-2.094818115,5.402425766,3.087100267,-4.299889565,0,0,0,0
600191.SH,1998-12-10,4.3,70000000,0,14880000,0,余额包销,湖北证券公司,大连中华会计师事务所,76.04651163,8.718626022,17.5693531,21.40026474,23.11756897,0,0,0,0
600192.SH,1998-12-24,5.43,85000000,0,17850000,0,余额包销,甘肃省信托投资公司,甘肃会计师事务所,70.71823204,3.236245871,-2.481122017,-9.708738327,-8.953614235,0,0,0,0
600193.SH,1999-05-27,6.38,23000000,0,7049600,0,余额包销,厦门证券有限公司,厦门华天会计师事务所有限公司,155.9561129,-2.571953535,-0.796080828,12.00244904,14.14574432,0,0,0,0
600195.SH,1999-01-07,6.28,80000000,0,15032500,0,余额包销,长城证券有限责任公司,中洲会计师事务所,65.2866242,-0.674373806,-5.105973244,-10.40462399,-16.57032776,0,0,0,0
600196.SH,1998-08-07,7.15,50000000,0,9160000,0,余额包销,东方证券有限责任公司,大华会计师事务所,245.4545455,-11.41700363,-8.906882286,-9.392712593,-2.834007978,0,0,0,0
600197.SH,1999-09-16,6.26,75000000,0,15750000,0,余额包销,南方证券有限公司,深圳同人会计师事务所,126.8370607,-6.760563374,-4.084506989,-3.521126747,0.140845075,0,0,0,0
600198.SH,1998-10-21,5.98,100000000,0,17600000,0,余额包销,国泰证券有限公司,陕西岳华会计师事务所,194.3143813,1.022727251,19.31818199,41.98863602,35.68181992,0,0,0,0
600199.SH,1998-08-12,5.7,65000000,0,15600000,0,余额包销,安徽省证券公司,安徽会计师事务所,98.07017544,-1.417183399,4.34012413,-1.505757332,10.62887478,0,0,0,0
600200.SH,1999-04-01,7.75,33500000,0,9150000,0,余额包销,中国教育科技信托投资有限公司,苏州天辰会计师事务所有限公司,93.5483871,-1.399999976,-3.400000095,-8,-8.533333778,0,0,0,0
600201.SH,1999-01-15,6.83,35000000,0,9800000,0,余额包销,国信证券有限公司,深圳中华会计师事务所,109.8096633,-11.30495453,-15.561759,-21.14445305,-16.25959587,0,0,0,0
600202.SH,1999-06-03,6.08,30000000,0,7260000,0,余额包销,广发证券有限责任公司,哈尔滨会计师事务所,120.3947368,8.955224037,18.05970192,20.07462692,3.731343269,0,0,0,0
600203.SH,1999-05-14,3.81,70000000,0,12000000,0,余额包销,江苏证券有限责任公司,福建华兴会计师事务所,53.0183727,14.23670673,37.04974365,39.79416656,35.33447647,0,0,0,0
600206.SH,1999-03-19,8.54,65000000,0,13600000,0,余额包销,申万宏源证券有限公司,北京兴华会计师事务所,161.7096019,-0.134228185,-5.279642105,-10.29082775,-12.39373589,0,0,0,0
600207.SH,1999-07-14,7.2,180000000,0,19770000,0,余额包销,中国东方信托投资公司,亚太会计师事务所,60.41666667,-1.90476191,-6.666666508,-3.722943783,-8.571428299,0,0,0,0
600208.SH,1999-06-23,5,65000000,0,11700000,0,余额包销,中信证券股份有限责任公司,内蒙古国正会计师事务所,264.2,3.734211922,5.436573505,-3.239978075,-4.667765141,0,0,0,0
600209.SH,1999-03-25,6.39,50000000,0,14456185,0,余额包销,国信证券有限公司,深圳信德会计师事务所,44.28794992,-4.66377449,-2.169197321,-4.338394642,-9.219088554,0,0,0,0
600210.SH,1999-08-24,7.84,85000000,0,13200331.44,0,余额包销,中国东方信托投资公司,立信会计师事务所有限公司,88.01020408,-1.289009452,-2.170963287,4.477612019,3.595658064,0,0,0,0
600211.SH,1999-07-21,6,45000000,0,10000000,0,余额包销,海通证券有限公司,四川华信(集团)会计师事务所,283.3333333,-9.217391014,-9.26086998,-17.347826,-19.13043404,0,0,0,0
600212.SH,1999-08-17,6,55000000,0,11360000,0,余额包销,北京证券有限责任公司,深圳华鹏会计师事务所,103.8333333,2.698282957,2.616516829,5.805396557,10.38430119,0,0,0,0
600213.SH,1999-08-31,6.38,60000000,0,12802000,0,余额包销,中信证券有限责任公司,江苏天衡会计师事务所有限公司,75.54858934,1.875,5.357142925,2.678571463,2.678571463,0,0,0,0
600215.SH,1999-09-09,9.5,75000000,0,16500000,0,余额包销,中国民族国际信托投资公司,中庆会计师事务所,95.68421053,9.037117004,6.23991394,7.477138042,2.420656204,0,0,0,0
600216.SH,1999-10-21,5.16,58000000,0,13332200,0,余额包销,华夏证券有限公司,浙江天健会计师事务所,151.3565891,0.231303006,2.775636196,2.390130997,-1.696222067,0,0,0,0
600217.SH,1999-12-16,5.9,70000000,0,14000000,0,余额包销,海南港澳国际信托投资有限公司,陕西岳华会计师事务所有限责任公司,35.25423729,-9.523809433,-6.516290665,-1.25313282,-4.636591434,0,0,0,0
600218.SH,1998-12-03,5.68,60000000,0,14400000,0,余额包销,安徽省信托投资公司,安徽会计师事务所,83.09859155,-5.961538315,-7.115384579,-5.096153736,-8.846154213,0,0,0,0
600219.SH,1999-12-23,9.4,75000000,0,17404450,0,余额包销,山东省国际信托投资公司,山东烟台乾聚会计师事务所,20.74468085,0.264317185,18.50220299,10.74889851,11.27753258,0,0,0,0
600220.SH,1999-09-27,11.98,70000000,0,19340000,0,余额包销,联合证券有限责任公司,无锡公证会计师事务所有限公司,74.87479132,-5.966587067,-9.78520298,-4.63007164,-7.398568153,0,0,0,0
600221.SH,1999-11-25,4.6,205000000,0,21427290,0,余额包销,国泰君安证券股份有限公司,0,30.43478261,-9,-10.33333302,-10.5,-15.33333302,0,0,0,0
600222.SH,1999-11-05,6.52,35000000,0,9975000,0,余额包销,中国华融信托投资公司,北京兴华会计师事务所有限责任公司,154.7546012,-6.502107143,-7.886815071,-4.575556755,-3.491872311,0,0,0,0
600223.SH,2000-01-13,6.8,110000000,0,16940000,0,余额包销,中信证券股份有限责任公司,深圳大华会计师事务所,70.29411765,7.599308968,11.05354023,5.699481964,17.78929138,0,0,0,0
600225.SH,2000-01-27,5.3,45000000,0,12600000,0,余额包销,福建兴业证券有限公司,福州闽都会计师事务所,153.2075472,-13.11475372,-10.35767555,-8.345752716,-7.153502464,0,0,0,0
600226.SH,1999-11-16,8.96,35000000,0,12376800,0,余额包销,君安证券有限公司,浙江天健会计师事务所,123.1026786,-1.800900459,-0.500250101,3.051525831,2.30115056,0,0,0,0
600227.SH,2000-02-21,7.2,70000000,0,11891200,0,余额包销,光大证券有限责任公司,中天信会计师事务所,57.63888889,-4.140969276,-1.321585894,-4.052863598,5.55066061,0,0,0,0
600228.SH,1999-01-19,4.48,60000000,0,12000000,0,余额包销,中国信达信托投资公司,江西会计师事务所,60.26785714,-6.685236931,-10.30640697,-13.64902496,-8.356546402,0,0,0,0
600229.SH,2000-03-09,3.78,90000000,0,15300000,0,余额包销,中信证券股份有限责任公司,山东汇德会计师事务所,166.6666667,-16.76587296,-3.869047642,1.190476179,-1.884920597,0,0,0,0
600230.SH,2000-04-06,4.42,80000000,0,16040000,0,余额包销,光大证券有限责任公司,河北华安会计师事务所有限公司,150.4524887,-0.632339656,-3.432701111,-5.420054436,-5.871725559,0,0,0,0
600231.SH,2000-05-11,5.58,100000000,0,18000000,0,余额包销,南方证券有限公司,辽宁东方会计师事务所,60.93189964,-7.349666119,-4.231626034,1.893095732,-2.115813017,0,0,0,0
600232.SH,2000-06-02,5.28,45000000,0,8839213.1,0,余额包销,广发证券有限责任公司,浙江天健会计师事务所,191.6666667,-3.246753216,-0.454545468,-0.649350643,-1.298701286,0,0,0,0
600233.SH,2000-06-08,8,35000000,0,10500000,0,余额包销,大连证券有限责任公司,北京天华会计师事务所,131,-2.813852787,-2.489177465,-1.785714269,-5.303030491,0,0,0,0
600234.SH,2000-06-15,5.59,30000000,0,8700000,0,余额包销,联合证券有限责任公司,山西晋元会计师事务所,244.90161,4.771784306,3.215767622,4.253111839,6.846473217,0,0,0,0
600235.SH,2000-06-15,6.42,52000000,0,14720319.92,0,余额包销,浙江省国际信托投资公司,浙江天健会计师事务所,121.3395639,-5.911330223,-5.840957165,-6.263195038,-2.322308302,0,0,0,0
600236.SH,2000-03-23,6.41,110000000,0,15400000,0,余额包销,中国南方证券有限公司,大华会计师事务所,184.7113885,-0.712328792,7.397260189,2.465753317,-0.05479452,0,0,0,0
600237.SH,2000-06-09,7.66,40000000,0,12063200,0,余额包销,安徽省证券公司,安徽华普会计师事务所,209.5300261,-0.295234084,7.127794266,4.386334896,2.277519941,0,0,0,0
600238.SH,2000-01-20,4.1,50000000,0,11249497.51,0,余额包销,广发证券有限责任公司,海口齐盛会计师事务所,173.1707317,-3.928571463,-4.285714149,0.625,-0.446428567,0,0,0,0
600239.SH,1999-12-02,5.44,20000000,0,5917000,0,余额包销,华夏证券有限公司,云南同舟会计师事务所有限公司,231.0661765,2.220988274,1.610216498,-5.385896683,-3.775680065,0,0,0,0
600240.SH,2000-06-28,8,75000000,0,17322755.6,0,余额包销,海通证券有限公司,内蒙古国正会计师事务所,100.75,-4.420921326,-2.55292654,-2.179327488,-3.549190521,0,0,0,0
600241.SH,2000-11-28,7.02,30000000,0,6386700,0,余额包销,广发证券有限责任公司,大连光华会计师事务所有限公司,221.9373219,-3.097345114,-7.168141365,-4.469026566,-2.168141603,0,0,0,0
600242.SH,2000-12-07,5.7,60000000,0,12720000,0,余额包销,广东证券股份有限公司,深圳华鹏会计师事务所,212.2807018,-7.865168571,-5.280899048,-6.685393333,-2.52809,0,0,0,0
600243.SH,2000-11-20,4.55,55000000,0,14300000,0,余额包销,广发证券有限责任公司,羊城会计师事务所,339.5604396,13.25,20.60000038,14.5,8.800000191,0,0,0,0
600246.SH,2000-09-22,6.8,30000000,0,8210000,0,余额包销,中国南方证券有限公司,岳华会计师事务所有限责任公司,185.8823529,-6.430041313,-5.041152477,-2.160493851,5.452674866,0,0,0,0
600247.SH,2000-11-23,4.8,35000000,0,8304000,0,余额包销,东北证券有限责任公司,上海众华会计师事务所有限公司,404.1666667,-9.669421196,-9.297520638,-14.46280956,-11.48760319,0,0,0,0
600248.SH,2000-06-22,7.68,48000000,0,10560000,0,余额包销,湘财证券有限责任公司,陕西五联有限责任会计师事务所,170.3125,2.119460583,10.69364166,11.80154133,9.537571907,0,0,0,0
600249.SH,2004-01-30,11.38,60000000,0,41529563.79,750156,余额包销,广州证券有限责任公司,深圳大华天诚会计师事务所,19.0685413,-1.180811763,2.140221357,4.059040546,-0.590405881,0,0,0,0
600250.SH,2001-03-06,8.12,55000000,0,23152100,0,余额包销,联合证券有限责任公司,南京永华会计师事务所,111.5763547,-1.629802108,-0.465657741,0.989522696,3.02677536,0,0,0,0
600251.SH,2003-06-09,5.75,40000000,0,13903580.9,305027,余额包销,新疆证券有限责任公司,天津五洲联合合伙会计师事务所,87.13043478,-2.973977804,-4.739777088,-12.54646873,-12.17472076,0,0,0,0
600252.SH,2000-11-30,5.25,45000000,0,11700000,0,余额包销,国通证券有限责任公司,广西公信会计师事务所,245.9047619,-5.176211357,-8.039647102,-4.955946922,-4.129955769,0,0,0,0
600255.SH,2000-11-22,12,30000000,0,12960000,0,0,安徽省证券公司,安徽华普会计师事务所,204.0833333,-3.672239065,-3.59002471,-4.494381905,-1.013976455,0,0,0,0
600256.SH,2000-05-26,6.6,50000000,0,13480000,0,余额包销,国信证券有限公司,深圳同人会计师事务所,228.7878788,8.202764511,7.8341012,9.907834053,11.4285717,0,0,0,0
600257.SH,2000-06-12,8.9,40000000,0,11712000,0,余额包销,湘财证券有限责任公司,深圳华鹏会计师事务所,100.4494382,16.14349747,19.45067215,14.06950665,18.49775696,0,0,0,0
600258.SH,2000-06-01,5.87,70000000,0,11480000,0,余额包销,中信证券股份有限责任公司,北京京都会计师事务所有限责任公司,266.9505963,-7.660167217,-10.72423363,-8.495821953,-5.060352802,0,0,0,0
600259.SH,2000-05-25,4.4,70000000,0,10898903,0,余额包销,中国东方信托投资公司,深圳中天会计师事务所,255.6818182,-10.28753948,-10.41533566,-10.79872227,-9.520767212,0,0,0,0
600260.SH,2000-07-06,9.48,55000000,0,16000000,0,余额包销,长江证券有限责任公司,湖北万信有限责任会计师事务所,141.350211,7.08041954,4.676573277,3.54020977,1.398601413,0,0,0,0
600261.SH,2000-07-20,9.48,40000000,0,10800000,0,余额包销,中信证券股份有限公司,海南从信会计师事务所,102.0042194,-1.56657958,-0.626631856,3.812010527,2.663185358,0,0,0,0
600262.SH,2000-06-30,8,55000000,0,14370000,0,余额包销,国信证券有限公司,内蒙古国正会计师事务所,85.625,-7.070706844,-1.818181872,-4.377104282,-6.666666508,0,0,0,0
600265.SH,2000-08-25,5.19,40000000,0,11700000,0,余额包销,国泰君安证券股份有限公司,云南同舟会计师事务所有限公司,344.7013487,-2.512998343,-12.564991,-13.99480057,-22.18370819,0,0,0,0
600266.SH,1999-02-03,8.43,100000000,0,14000000,0,余额包销,北京证券有限责任公司,京都会计师事务所,10.3202847,-5.376344204,-2.258064508,-4.086021423,-1.827957034,0,0,0,0
600267.SH,2000-07-25,11.83,40000000,0,13401741.89,0,余额包销,广发证券有限责任公司,浙江天健会计师事务所,121.978022,3.351104259,17.28865242,19.57349586,15.38461494,0,0,0,0
600268.SH,1999-11-18,7.92,40000000,0,9090000,0,余额包销,广发证券有限责任公司,江苏天衡会计师事务所有限公司,204.2929293,-1.037344456,4.854771614,3.526970863,15.22821617,0,0,0,0
600269.SH,2000-05-18,11,120000000,0,20620000,0,余额包销,中国南方证券有限公司,江西中昊会计师事务所有限责任公司,61.81818182,-2.247190952,-3.820224762,-5.05618,-5.617977619,0,0,0,0
600270.SH,2000-12-28,14.3,70000000,0,25000000,0,余额包销,中信证券股份有限公司,中天信会计师事务所,88.11188811,5.947955608,6.245353222,3.717472076,-0.929368019,0,0,0,0
600271.SH,2003-07-11,23.04,42000000,0,35400000,552677,余额包销,国泰君安证券股份有限公司,中兴宇会计师事务所有限责任公司,26.43229167,1.407483697,-1.819430113,-4.050806522,-2.19704771,0,0,0,0
600272.SH,2001-02-28,9.6,45000000,0,19504100,0,余额包销,0,0,64.375,2.598225594,5.386565208,4.055766582,7.47781992,0,0,0,0
600273.SH,2003-06-27,4.83,90000000,0,16950000,638076,余额包销,平安证券有限责任公司,0,45.75569358,-1.846590877,0.284090906,-4.545454502,-9.659090996,0,0,0,0
600275.SH,2000-08-10,7,70000000,0,14700000,0,余额包销,长江证券有限责任公司,湖北万信有限责任会计师事务所,146.5714286,3.012746334,0,-1.796060205,-5.677867889,0,0,0,0
600276.SH,2000-10-18,11.98,40000000,0,12600000,0,余额包销,华夏证券有限公司,连云港金衡会计师事务所有限责任公司,131.2186978,0.722021639,1.083032489,6.425992966,8.772562981,0,0,0,0
600277.SH,2000-07-25,8.88,58000000,0,17770000,0,余额包销,国信证券有限公司,北京京都会计师事务所有限责任公司,101.5765766,-0.614525139,1.955307245,3.12849164,1.117318392,0,0,0,0
600278.SH,2000-07-12,6.25,80000000,0,17110000,0,余额包销,中信证券股份有限公司,大华会计师事务所有限公司,198.88,-1.713062048,-2.997858763,-3.640256882,-2.516059875,0,0,0,0
600279.SH,2000-07-31,6.18,86000000,0,15563930.38,0,余额包销,华夏证券有限公司,重庆华源会计师事务所,84.78964401,4.553415298,4.378283501,11.38353729,16.90017509,0,0,0,0
600280.SH,2000-09-26,6.36,35000000,0,10300000,143,余额包销,东方证券有限责任公司,南京永华会计师事务所有限公司,157.8616352,6.402439117,3.353658438,7.926829338,12.68292713,0,0,0,0
600281.SH,2000-11-09,5.5,105000000,0,19950000,0,余额包销,国通证券有限责任公司,沈阳华伦会计师事务所,155.4545455,-1.067615628,0.355871886,-3.772242069,-1.637010694,0,0,0,0
